routine_id,routine_name,day_order,day_name,superset_id,n_miembros,posicion_actual,posicion_esperada,correcta,posiciones_miembros,posiciones_sueltos
1306,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,2,Torso Completo,1989,2,0,5,NO,5 6,1 2 3 4
1306,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,2,Torso Completo,1990,2,1,7,NO,7 8,1 2 3 4
1306,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,3,Glúteo Completo,1991,2,0,5,NO,5 6,1 2 3 4
1306,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,3,Glúteo Completo,1992,2,1,7,NO,7 8,1 2 3 4
1305,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,1,Glúteo Día 1,1979,2,0,5,NO,5 6,1 2 3 4
1305,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,1,Glúteo Día 1,1980,2,1,7,NO,7 8,1 2 3 4
1305,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,2,Empujes + Glúteo,1981,2,0,3,NO,3 4,1 2 7 8
1305,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,2,Empujes + Glúteo,1982,2,1,5,NO,5 6,1 2 7 8
1305,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,3,Glúteo + Torso,1983,2,0,3,NO,3 4,1 2 7 8
1305,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,3,Glúteo + Torso,1984,2,1,5,NO,5 6,1 2 7 8
1305,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,4,Tracciones + Glúteo,1985,2,0,3,NO,3 4,1 2 7 8
1305,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,4,Tracciones + Glúteo,1986,2,1,5,NO,5 6,1 2 7 8
1308,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,1,Pierna-Hombro-Pecho,1997,2,0,3,NO,3 4,1 2 7 8
1308,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,1,Pierna-Hombro-Pecho,1998,2,1,5,NO,5 6,1 2 7 8
1308,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,2,Pierna-Espalda,1999,2,0,3,NO,3 4,1 2 7 8
1308,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,2,Pierna-Espalda,2000,2,1,5,NO,5 6,1 2 7 8
1308,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,3,Hombro-Pecho-Pierna,2001,2,0,3,NO,3 4,1 2 7 8
1308,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,3,Hombro-Pecho-Pierna,2002,2,1,5,NO,5 6,1 2 7 8
1308,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,4,Espalda-Bíceps-Pierna,2003,2,0,3,NO,3 4,1 2 7 8
1308,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,4,Espalda-Bíceps-Pierna,2004,2,1,5,NO,5 6,1 2 7 8
1308,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,5,Pierna Completa,2005,2,0,3,NO,3 4,1 2 7 8
1308,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,5,Pierna Completa,2006,2,1,5,NO,5 6,1 2 7 8
1288,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-2 DIAS,1,Fullbody 1,1943,2,0,3,NO,3 4,1 2 7 8
1288,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-2 DIAS,1,Fullbody 1,1944,2,1,5,NO,5 6,1 2 7 8
1288,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-2 DIAS,2,Fullbody 2,1945,2,0,3,NO,3 4,1 2 5 6
1288,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-2 DIAS,2,Fullbody 2,1946,2,1,7,NO,7 8,1 2 5 6
1287,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,1,Glúteo + Torso,1937,2,0,3,NO,3 4,1 2 7 8
1287,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,1,Glúteo + Torso,1938,2,1,5,NO,5 6,1 2 7 8
1287,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,2,Torso Completo,1939,2,0,5,NO,5 6,1 2 3 4
1287,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,2,Torso Completo,1940,2,1,7,NO,7 8,1 2 3 4
1287,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,3,Glúteo Completo,1941,2,0,5,NO,5 6,1 2 3 4
1287,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,3,Glúteo Completo,1942,2,1,7,NO,7 8,1 2 3 4
1286,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,1,Glúteo Día 1,1929,2,0,5,NO,5 6,1 2 3 4
1286,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,1,Glúteo Día 1,1930,2,1,7,NO,7 8,1 2 3 4
1286,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,2,Empujes + Glúteo,1931,2,0,3,NO,3 4,1 2 7 8
1286,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,2,Empujes + Glúteo,1932,2,1,5,NO,5 6,1 2 7 8
1286,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,3,Glúteo + Torso,1933,2,0,3,NO,3 4,1 2 7 8
1286,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,3,Glúteo + Torso,1934,2,1,5,NO,5 6,1 2 7 8
1286,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,4,Tracciones + Glúteo,1935,2,0,3,NO,3 4,1 2 7 8
1286,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,4,Tracciones + Glúteo,1936,2,1,5,NO,5 6,1 2 7 8
1285,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,1,Pierna-Hombro-Pecho,1919,2,0,3,NO,3 4,1 2 7 8
1285,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,1,Pierna-Hombro-Pecho,1920,2,1,5,NO,5 6,1 2 7 8
1285,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,2,Pierna-Espalda,1921,2,0,3,NO,3 4,1 2 7 8
1285,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,2,Pierna-Espalda,1922,2,1,5,NO,5 6,1 2 7 8
1285,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,3,Hombro-Pecho-Pierna,1923,2,0,3,NO,3 4,1 2 7 8
1285,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,3,Hombro-Pecho-Pierna,1924,2,1,5,NO,5 6,1 2 7 8
1285,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,4,Espalda-Bíceps-Pierna,1925,2,0,3,NO,3 4,1 2 7 8
1285,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,4,Espalda-Bíceps-Pierna,1926,2,1,5,NO,5 6,1 2 7 8
1285,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,5,Pierna Completa,1927,2,0,3,NO,3 4,1 2 7 8
1285,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,5,Pierna Completa,1928,2,1,5,NO,5 6,1 2 7 8
1058,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-AVANZADO-2 DIAS,2,Pierna Completa,1217,2,0,5,NO,5 6,1 2 3 4
1057,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-AVANZADO-3 DIAS,1,Pierna Completa,1214,2,0,5,NO,5 6,1 2 3 4
1057,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-AVANZADO-3 DIAS,2,Torso Completo,1215,2,0,5,NO,5 6,1 2 3 4
1057,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-AVANZADO-3 DIAS,3,Pierna + Torso,1216,2,0,5,NO,5 6,1 2 3 4 7 8
1056,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-AVANZADO-4 DIAS,1,Pierna Día 1,1211,2,0,5,NO,5 6,1 2 3 4
1056,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-AVANZADO-4 DIAS,2,Torso Completo,1212,2,0,5,NO,5 6,1 2 3 4
1056,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-AVANZADO-4 DIAS,3,Pierna Día 2,1213,2,0,5,NO,5 6,1 2 3 4
1055,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-AVANZADO-5 DIAS,1,Pierna Día 1,1206,2,0,5,NO,5 6,1 2 3 4
1055,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-AVANZADO-5 DIAS,2,Torso Completo,1207,2,0,5,NO,5 6,1 2 3 4
1055,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-AVANZADO-5 DIAS,3,Pierna Día 2,1208,2,0,3,NO,3 4,1 2 5
1055,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-AVANZADO-5 DIAS,3,Pierna Día 2,1209,2,1,6,NO,6 7,1 2 5
1055,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-AVANZADO-5 DIAS,5,Pierna Día 3,1210,2,0,5,NO,5 6,1 2 3 4
1304,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-2 DIAS,2,Pierna Completa,1978,2,0,5,NO,5 6,1 2 3 4
1303,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-3 DIAS,1,Pierna Completa,1975,2,0,5,NO,5 6,1 2 3 4
1303,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-3 DIAS,2,Torso Completo,1976,2,0,5,NO,5 6,1 2 3 4
1303,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-3 DIAS,3,Pierna + Torso,1977,2,0,5,NO,5 6,1 2 3 4 7 8
1302,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-4 DIAS,1,Pierna Día 1,1972,2,0,5,NO,5 6,1 2 3 4
1302,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-4 DIAS,2,Torso Completo,1973,2,0,5,NO,5 6,1 2 3 4
1302,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-4 DIAS,3,Pierna Día 2,1974,2,0,5,NO,5 6,1 2 3 4
1301,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-5 DIAS,1,Pierna Día 1,1967,2,0,5,NO,5 6,1 2 3 4
1301,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-5 DIAS,2,Torso Completo,1968,2,0,5,NO,5 6,1 2 3 4
1301,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-5 DIAS,3,Pierna Día 2,1969,2,0,3,NO,3 4,1 2 5
1301,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-5 DIAS,3,Pierna Día 2,1970,2,1,6,NO,6 7,1 2 5
1301,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-5 DIAS,5,Pierna Día 3,1971,2,0,5,NO,5 6,1 2 3 4
1284,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 7-AVANZADO-2 DIAS,2,Pierna Completa,1918,2,0,5,NO,5 6,1 2 3 4
1283,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 7-AVANZADO-3 DIAS,1,Pierna Completa,1915,2,0,5,NO,5 6,1 2 3 4
1283,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 7-AVANZADO-3 DIAS,2,Torso Completo,1916,2,0,5,NO,5 6,1 2 3 4
1283,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 7-AVANZADO-3 DIAS,3,Pierna + Torso,1917,2,0,5,NO,5 6,1 2 3 4 7 8
1282,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 7-AVANZADO-4 DIAS,1,Pierna Día 1,1912,2,0,5,NO,5 6,1 2 3 4
1282,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 7-AVANZADO-4 DIAS,2,Torso Completo,1913,2,0,5,NO,5 6,1 2 3 4
1282,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 7-AVANZADO-4 DIAS,3,Pierna Día 2,1914,2,0,5,NO,5 6,1 2 3 4
1281,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 7-AVANZADO-5 DIAS,1,Pierna Día 1,1907,2,0,5,NO,5 6,1 2 3 4
1281,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 7-AVANZADO-5 DIAS,2,Torso Completo,1908,2,0,5,NO,5 6,1 2 3 4
1281,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 7-AVANZADO-5 DIAS,3,Pierna Día 2,1909,2,0,3,NO,3 4,1 2 5
1281,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 7-AVANZADO-5 DIAS,3,Pierna Día 2,1910,2,1,6,NO,6 7,1 2 5
1281,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 7-AVANZADO-5 DIAS,5,Pierna Día 3,1911,2,0,5,NO,5 6,1 2 3 4
1069,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 1-AVANZADO-3 DIAS,2,Fullbody Torso,1269,2,0,5,NO,5 6,1 2 3 4
1272,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 1-AVANZADO-4 DIAS,4,Espalda-Bíceps-Abs,1889,2,0,5,NO,5 6,1 2 3 4
1068,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 1-AVANZADO-5 DIAS,4,Espalda-Bíceps-Abs,1268,2,0,5,NO,5 6,1 2 3 4
1294,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 1-PRINCIPIANTE-3 DIAS,2,Fullbody Parte Arriba,1951,2,0,5,NO,5 6,1 2 3 4
1296,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 1-PRINCIPIANTE-4 DIAS,4,Espalda-Bíceps-Abs,1952,2,0,5,NO,5 6,1 2 3 4
1293,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 1-PRINCIPIANTE-5 DIAS,4,Espalda-Bíceps-Abs,1950,2,0,5,NO,5 6,1 2 3 4
1275,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 5-AVANZADO-3 DÍAS,2,Fullbody 1,1891,2,0,5,NO,5 6,1 2 3 4
1273,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 5-AVANZADO-4 DÍAS,4,"Espalda, Bíceps y Abs",1890,2,0,5,NO,5 6,1 2 3 4
1280,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 5-AVANZADO-5 DÍAS,4,Espalda - Bíceps - Abs,1906,2,0,5,NO,5 6,1 2 3 4
1312,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 5-PRINCIPIANTE-3 DÍAS,2,Fullbody,2009,2,0,5,NO,5 6,1 2 3 4
1310,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 5-PRINCIPIANTE-4 DÍAS,4,Espalda - Bíceps - Abs,2007,2,0,6,NO,6 7,1 2 3 4 5
1311,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 5-PRINCIPIANTE-5 DÍAS,4,Espalda - Bíceps - Abs,2008,2,0,6,NO,6 7,1 2 3 4 5
1279,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 6-AVANZADO-5 DÍAS-,1,Glúteo Día 1,1901,2,0,5,NO,5 6,1 2 3 4
1279,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 6-AVANZADO-5 DÍAS-,2,Hombro-Pecho-Tríceps,1902,2,0,5,NO,5 6,1 2 3 4
1279,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 6-AVANZADO-5 DÍAS-,3,Glúteo Día 2,1903,2,0,5,NO,5 6,1 2 3 4
1279,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 6-AVANZADO-5 DÍAS-,4,Espalda - Bíceps - Abs,1904,2,0,5,NO,5 6,1 2 3 4
1279,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 6-AVANZADO-5 DÍAS-,5,Glúteo Día 3,1905,2,0,5,NO,5 6,1 2 3 4
1291,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 9-AVANZADO-3 DÍAS,2,Fullbody 1,1949,2,0,5,NO,5 6,1 2 3 4
1290,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 9-AVANZADO-4 DÍAS,4,"Espalda, Bíceps y Abs",1948,2,0,5,NO,5 6,1 2 3 4
1289,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 9-AVANZADO-5 DÍAS,4,Espalda - Bíceps - Abs,1947,2,0,5,NO,5 6,1 2 3 4
1082,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-2 DIAS,1,Fullbody Empujes,1312,2,0,3,NO,3 4,1 2 5 6 7
1082,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-2 DIAS,2,Fullbody Tracciones,1313,2,0,3,NO,3 4,1 2 5 6 7
1081,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-3 DIAS,1,Glúteo Día 1,1309,2,0,5,NO,5 6,1 2 3 4
1081,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-3 DIAS,2,Fullbody Torso,1310,2,0,5,NO,5 6,1 2 3 4
1081,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-3 DIAS,3,Glúteo Día 2,1311,2,0,5,NO,5 6,1 2 3 4
1065,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-4 DIAS,1,Pierna + Empujes Torso,1257,2,0,3,NO,3 4,1 2 5 6 7
1065,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-4 DIAS,2,Pierna + Tracciones Torso,1258,2,0,3,NO,3 4,1 2 5 6 7
1065,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-4 DIAS,3,Pierna Completa,1259,2,0,5,NO,5 6,1 2 3 4
1065,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-4 DIAS,4,Torso Completo,1260,2,0,5,NO,5 6,1 2 3 4
1064,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-5 DIAS,1,Glúteo Día 1,1252,2,0,5,NO,5 6,1 2 3 4
1064,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-5 DIAS,2,Hombro-Pecho-Tríceps,1253,2,0,5,NO,5 6,1 2 3 4
1064,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-5 DIAS,3,Glúteo Día 2,1254,2,0,5,NO,5 6,1 2 3 4
1064,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-5 DIAS,4,Espalda-Bíceps,1255,2,0,5,NO,5 6,1 2 3 4
1064,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-AVANZADO-5 DIAS,5,Glúteo Día 3,1256,2,0,5,NO,5 6,1 2 3 4
1351,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-2 DIAS,1,Fullbody Empujes,2113,2,0,3,NO,3 4,1 2 5 6 7
1351,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-2 DIAS,2,Fullbody Tracciones,2114,2,0,3,NO,3 4,1 2 5 6 7
1350,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-3 DIAS,1,Glúteo Día 1,2110,2,0,5,NO,5 6,1 2 3 4
1350,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-3 DIAS,2,Fullbody Torso,2111,2,0,5,NO,5 6,1 2 3 4
1350,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-3 DIAS,3,Glúteo Día 2,2112,2,0,5,NO,5 6,1 2 3 4
1349,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-4 DIAS,1,Pierna + Empujes Torso,2106,2,0,3,NO,3 4,1 2 5 6 7
1349,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-4 DIAS,2,Pierna + Tracciones Torso,2107,2,0,3,NO,3 4,1 2 5 6 7
1349,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-4 DIAS,3,Pierna Completa,2108,2,0,5,NO,5 6,1 2 3 4
1349,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-4 DIAS,4,Torso Completo,2109,2,0,5,NO,5 6,1 2 3 4
1348,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-5 DIAS,1,Glúteo Día 1,2101,2,0,5,NO,5 6,1 2 3 4
1348,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-5 DIAS,2,Hombro-Pecho-Tríceps,2102,2,0,5,NO,5 6,1 2 3 4
1348,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-5 DIAS,3,Glúteo Día 2,2103,2,0,5,NO,5 6,1 2 3 4
1348,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-5 DIAS,4,Espalda-Bíceps,2104,2,0,5,NO,5 6,1 2 3 4
1348,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-5 DIAS,5,Glúteo Día 3,2105,2,0,5,NO,5 6,1 2 3 4
1330,RECOMPOSICION-CHICAS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 6-AVANZADO-2 DIAS,1,Empujes (Pierna + Tronco),2050,2,0,3,NO,3 4,1 2 5 6 7
